
OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
849,8/7/2009,33104,$ 35.31,8HM5V,6,9/7/2009
897,14/7/2009,33104,$ 18.29,P6M9X,6,16/7/2009
901,15/7/2009,33104,$ 7.00,YWJVY,6,16/7/2009
3138,3/3/2010,33104,$ 40.11,FMASM,6,4/3/2010
852,9/7/2009,33227,$ 12.55,9WTMG,4,9/7/2009
855,9/7/2009,33309,$ 96.53,CNA58,5,10/7/2009
1474,21/10/2009,33309,$ 105.40,G6TKY,5,23/10/2009
1555,29/10/2009,33309,$ 119.19,RKHL6,6,29/10/2009
1831,19/11/2009,33309,$ 100.62,N9M8L,7,19/11/2009
2043,14/12/2009,33309,$ 42.12,9S9ZE,18,14/12/2009
857,9/7/2009,33428,$ 16.82,7EBJK,5,10/7/2009
1030,9/8/2009,33428,$ 2.10,KU936,5,14/8/2009
921,20/7/2009,33434,$ 15.12,KG6KK,6,23/7/2009
1008,5/8/2009,33434,$ 2.94,CFSDW,6,6/8/2009
858,9/7/2009,33468,$ 57.03,94Z8B,5,10/7/2009
862,9/7/2009,33534,$ 108.06,8RQ5W,5,10/7/2009
984,30/7/2009,33534,$ 120.96,E3JGL,5,31/7/2009
864,10/7/2009,33561,$ 28.19,CDV7P,5,10/7/2009
1647,10/11/2009,33566,$ 154.78,585SR,4,10/11/2009
1830,19/11/2009,33566,$ 195.58,834FE,4,19/11/2009
1875,24/11/2009,33566,$ 124.29,7XAMA,4,1/12/2009
2024,13/12/2009,33566,$ 80.03,VUGT7,4,14/12/2009
2332,13/1/2010,33566,$ 212.09,CFLVX,4,13/1/2010
865,10/7/2009,33581,$ 60.99,FFGNA,5,10/7/2009
2562,29/1/2010,33581,$ 102.40,8KB9A,5,29/1/2010
866,10/7/2009,33590,$ 54.82,Q8WG5,5,10/7/2009
906,16/7/2009,33590,$ 43.36,89J2L,5,17/7/2009
1094,21/8/2009,33590,$ 56.36,KQKC5,5,21/8/2009
1764,13/11/2009,33590,$ 60.84,VTA6E,5,13/11/2009
2551,29/1/2010,33590,$ 46.18,FMR3D,5,29/1/2010
868,10/7/2009,33600,$ 22.63,9FEBK,5,10/7/2009
945,24/7/2009,33600,$ 43.99,KZ8TU,5,24/7/2009
987,31/7/2009,33600,$ 22.09,4YYYB,5,31/7/2009
1056,13/8/2009,33600,$ 24.54,5NKMG,5,14/8/2009
1505,23/10/2009,33600,$ 28.39,CSLGA,5,23/10/2009
1620,5/11/2009,33600,$ 40.26,G62UC,5,6/11/2009
1761,13/11/2009,33600,$ 18.83,Z9K7X,5,13/11/2009
1870,23/11/2009,33600,$ 52.12,UC9TP,4,25/11/2009
2521,27/1/2010,33600,$ 23.77,F7H4H,5,29/1/2010
2681,4/2/2010,33600,$ 62.28,6DSAW,5,5/2/2010
2805,12/2/2010,33600,$ 47.90,WWCTZ,5,12/2/2010
2915,18/2/2010,33600,$ 55.76,JCEGR,5,19/2/2010
1562,29/10/2009,33829,$ 95.32,SV622,5,30/10/2009
3041,26/2/2010,33829,$ 89.60,M82UY,5,26/2/2010
876,12/7/2009,34042,$ 70.33,DZBP5,5,17/7/2009
1051,13/8/2009,34042,$ 82.99,MR6N9,5,14/8/2009
1098,21/8/2009,34042,$ 61.90,MF6UH,5,21/8/2009
1231,11/9/2009,34042,$ 85.02,EVKF2,5,11/9/2009
877,13/7/2009,35051,$ 46.65,L2BZ5,3,14/7/2009
923,20/7/2009,35051,$ 50.49,78XVB,3,21/7/2009
949,26/7/2009,35051,$ 26.54,C5KJD,3,28/7/2009
1039,11/8/2009,35051,$ 29.67,GWB82,3,11/8/2009
2119,22/12/2009,35051,$ 61.19,DVKAM,3,22/12/2009
2938,20/2/2010,35051,$ 41.09,QYDM7,18,22/2/2010
3075,28/2/2010,35051,$ 44.24,K2F6L,18,1/3/2010
3189,6/3/2010,35051,$ 26.10,YWDES,18,8/3/2010
875,12/7/2009,35068,$ 11.46,PDETX,4,2/7/2009
880,13/7/2009,36090,$ 27.13,MRSWU,5,17/7/2009
895,14/7/2009,36090,$ 2.56,PQGB5,5,17/7/2009
931,21/7/2009,36090,$ 62.68,NRE6E,5,24/7/2009
1011,5/8/2009,36090,$ 48.23,DUD4T,5,7/8/2009
882,13/7/2009,36175,$ 12.88,ED63K,4,9/7/2009
891,14/7/2009,36350,$ 20.06,TJA6K,4,14/7/2009
893,14/7/2009,36360,$ 51.73,BXMTB,3,14/7/2009
2502,26/1/2010,36360,$ 49.62,87HT2,3,26/1/2010
2503,26/1/2010,36360,$ 11.74,Y7GVG,3,26/1/2010
914,18/7/2009,36662,$ 53.77,R6M9W,4,21/7/2009
1087,20/8/2009,36695,$ 35.04,282KY,5,21/8/2009
1469,20/10/2009,36695,$ 90.14,CJAZS,5,23/10/2009
1612,5/11/2009,36695,$ 53.59,SKNJH,5,6/11/2009
1747,12/11/2009,36695,$ 60.04,TSG6Y,5,13/11/2009
919,20/7/2009,37855,$ 66.15,VNMYM,4,21/7/2009
1071,18/8/2009,37855,$ 49.77,U93Z6,4,18/8/2009
1110,25/8/2009,37855,$ 63.21,4FB86,4,25/8/2009
1162,1/9/2009,37855,$ 50.10,82CY6,4,1/9/2009
1208,8/9/2009,37855,$ 52.26,6XG97,4,8/9/2009
1290,22/9/2009,37855,$ 28.84,FAKSN,4,22/9/2009
1329,29/9/2009,37855,$ 74.69,NJXX9,3,29/9/2009
915,18/7/2009,38520,$ 16.58,V57TV,3,21/7/2009
959,28/7/2009,38520,$ 24.79,TDLJY,3,28/7/2009
1861,23/11/2009,38520,$ 5.70,H8WL4,3,24/11/2009
2224,5/1/2010,38520,$ 5.84,SW8B9,3,5/1/2010
918,19/7/2009,38721,$ 99.17,3X96P,5,24/7/2009
1081,19/8/2009,38721,$ 70.39,P9G5B,5,21/8/2009
1172,2/9/2009,38721,$ 89.84,7LK4P,6,3/9/2009
1224,10/9/2009,38721,$ 27.89,7X4PE,5,11/9/2009
1492,22/10/2009,38721,$ 29.49,EPPVT,5,23/10/2009
1497,22/10/2009,38721,$ 20.09,XKE24,5,23/10/2009
1807,17/11/2009,38721,$ 92.54,L4SDL,11,18/11/2009
933,22/7/2009,38740,$ 25.91,RTW54,5,24/7/2009
986,31/7/2009,38740,$ 55.08,9MMZL,5,31/7/2009
1022,7/8/2009,38740,$ 24.82,KNP72,5,7/8/2009
1058,14/8/2009,38740,$ 14.16,LSMTM,5,14/8/2009
1097,21/8/2009,38740,$ 11.51,9VRGU,5,21/8/2009
1184,3/9/2009,38740,$ 48.10,HYZXK,5,4/9/2009
1227,11/9/2009,38740,$ 11.71,GSNX5,5,11/9/2009
1312,24/9/2009,38740,$ 10.17,NHVUK,5,25/9/2009
1491,22/10/2009,38740,$ 6.92,UL9J3,5,23/10/2009
2018,11/12/2009,38740,$ 11.51,GJF5U,5,11/12/2009
2264,8/1/2010,38740,$ 28.57,XL77Y,5,8/1/2010
2440,21/1/2010,38740,$ 10.17,C7PXC,5,22/1/2010
1036,10/8/2009,38857,$ 52.99,FWH47,3,11/8/2009
1040,11/8/2009,38857,$ 11.92,8ULCM,3,11/8/2009
1066,17/8/2009,38857,$ 53.42,YJNG8,3,18/8/2009
1115,25/8/2009,38857,$ 27.04,UBV2L,3,25/8/2009
1160,1/9/2009,38857,$ 34.91,VY7LA,3,1/9/2009
1226,11/9/2009,38857,$ 55.56,RM2KZ,5,11/9/2009
1242,15/9/2009,38857,$ 31.35,8NA34,3,15/9/2009
1288,22/9/2009,38857,$ 38.05,JT4FD,3,22/9/2009
1324,28/9/2009,38857,$ 64.36,JULH7,3,29/9/2009
1365,5/10/2009,38857,$ 23.83,N2JAP,3,6/10/2009
1409,12/10/2009,38857,$ 29.71,398VY,3,13/10/2009
1460,20/10/2009,38857,$ 36.81,49RH2,3,20/10/2009
1520,26/10/2009,38857,$ 23.75,TSPZ2,3,27/10/2009
1542,28/10/2009,38857,$ 19.92,ZGCMC,9,28/10/2009
1587,3/11/2009,38857,$ 18.69,ARM7D,3,3/11/2009
1645,10/11/2009,38857,$ 43.32,HKU9J,3,10/11/2009
1797,17/11/2009,38857,$ 59.65,25K7S,3,17/11/2009
1873,24/11/2009,38857,$ 91.06,7Y5ZA,3,24/11/2009
1909,1/12/2009,38857,$ 37.08,LY49Y,3,1/12/2009
1986,8/12/2009,38857,$ 22.98,J8JL3,3,8/12/2009
2052,15/12/2009,38857,$ 58.47,PKDNB,3,15/12/2009
2113,22/12/2009,38857,$ 33.36,Y66YH,3,22/12/2009
2135,25/12/2009,38857,$ 23.75,NFPJY,3,29/12/2009
2166,30/12/2009,38857,$ 28.01,774WU,9,30/12/2009
2223,5/1/2010,38857,$ 37.78,FR8PG,3,5/1/2010
3123,2/3/2010,38857,$ 21.42,FTHLB,9,3/3/2010
922,20/7/2009,38909,$ 31.65,R98ZA,3,21/7/2009
1120,25/8/2009,38909,$ 38.01,RW5PL,3,25/8/2009
3113,2/3/2010,38909,$ 55.22,SPMZC,3,2/3/2010
1345,1/10/2009,39241,$ 5.67,MQ9UV,6,1/10/2009
1424,15/10/2009,39241,$ 12.48,VNT9Y,6,15/10/2009
1551,29/10/2009,39241,$ 13.41,ZXM6E,6,29/10/2009
1607,4/11/2009,39241,$ 12.47,9US6K,6,5/11/2009
1741,12/11/2009,39241,$ 11.73,4RYTL,6,12/11/2009
1828,19/11/2009,39241,$ 8.30,CKW5T,6,19/11/2009
2006,10/12/2009,39241,$ 10.56,Z22VQ,6,10/12/2009
2183,31/12/2009,39241,$ 23.93,5HSBD,6,31/12/2009
2345,14/1/2010,39241,$ 17.09,NJS9V,6,14/1/2010
2522,27/1/2010,39241,$ 21.10,N34KB,6,28/1/2010
2775,10/2/2010,39241,$ 13.66,8VDKH,6,11/2/2010
3018,24/2/2010,39241,$ 20.41,VZAXX,6,25/2/2010
1031,10/8/2009,39588,$ 105.40,9UDU8,3,11/8/2009
1086,20/8/2009,39588,$ 133.76,4ZA5A,5,21/8/2009
1144,27/8/2009,39588,$ 144.28,6QY98,5,28/8/2009
1185,3/9/2009,39588,$ 144.29,W8B97,5,4/9/2009
1234,11/9/2009,39588,$ 135.31,RXTYE,5,11/9/2009
1267,17/9/2009,39588,$ 141.49,YMMDX,5,18/9/2009
1390,8/10/2009,39588,$ 150.16,JUYFD,5,9/10/2009
1501,23/10/2009,39588,$ 126.48,CWMNL,5,23/10/2009
1565,29/10/2009,39588,$ 174.64,YFRFW,5,30/10/2009
1843,20/11/2009,39588,$ 244.37,M8A3U,15,20/11/2009
1937,3/12/2009,39588,$ 147.24,2N3WF,5,4/12/2009
2015,10/12/2009,39588,$ 176.48,QTFKW,5,11/12/2009
2090,18/12/2009,39588,$ 178.38,9F2NC,5,18/12/2009
2105,21/12/2009,39588,$ 129.63,2RS72,7,22/12/2009
2447,22/1/2010,39588,$ 167.76,5LSRX,5,22/1/2010
2548,29/1/2010,39588,$ 156.83,9BWKP,5,29/1/2010
2664,4/2/2010,39588,$ 179.29,SAA54,4,4/2/2010
2806,12/2/2010,39588,$ 167.79,PCD3Q,5,12/2/2010
2918,19/2/2010,39588,$ 196.68,W5QZD,5,19/2/2010
3039,26/2/2010,39588,$ 169.30,HXDCT,5,26/2/2010
3172,5/3/2010,39588,$ 214.73,UMYB5,5,5/3/2010
953,27/7/2009,39693,$ 27.09,TP7WF,5,31/7/2009
1060,16/8/2009,39693,$ 27.60,RCDYQ,5,21/8/2009
1126,26/8/2009,39693,$ 42.10,VNM3Q,5,28/8/2009
1196,6/9/2009,39693,$ 38.09,YJQLD,5,11/9/2009
948,25/7/2009,40100,$ 81.66,GXA8T,3,28/7/2009
1106,24/8/2009,40100,$ 51.28,GTW9P,3,25/8/2009
2100,20/12/2009,40100,$ 20.53,U4JQM,3,22/12/2009
997,3/8/2009,40432,$ 26.69,2KKWL,3,4/8/2009
1000,4/8/2009,40432,$ 7.67,JB6S8,3,4/8/2009
1038,10/8/2009,40432,$ 12.18,S9HKU,3,11/8/2009
1076,18/8/2009,40432,$ 22.72,S2S9T,6,20/8/2009
1077,19/8/2009,40432,$ 13.13,FX5HW,6,20/8/2009
1456,19/10/2009,40432,$ 9.03,BV43W,7,20/10/2009
951,27/7/2009,41246,$ 86.87,25B2N,4,28/7/2009
1015,6/8/2009,41246,$ 91.54,DHZME,6,6/8/2009
1055,13/8/2009,41246,$ 119.49,NUWUH,5,14/8/2009
1095,21/8/2009,41246,$ 82.04,FYLRB,5,21/8/2009
1151,28/8/2009,41246,$ 70.37,68NHD,5,28/8/2009
1189,4/9/2009,41246,$ 63.59,XFN7G,5,4/9/2009
1233,11/9/2009,41246,$ 80.30,5PALQ,5,11/9/2009
1314,25/9/2009,41246,$ 53.74,ZCT2K,5,25/9/2009
1359,2/10/2009,41246,$ 58.90,2VTAD,5,2/10/2009
1393,9/10/2009,41246,$ 50.68,TVJ2V,5,9/10/2009
1428,15/10/2009,41246,$ 64.54,SDYQJ,6,15/10/2009
1545,28/10/2009,41246,$ 75.02,KTVRX,11,28/10/2009
1697,11/11/2009,41246,$ 75.41,TGA3K,11,11/11/2009
1865,23/11/2009,41246,$ 44.82,9JA36,15,23/11/2009
1893,30/11/2009,41246,$ 58.21,K7RRM,15,30/11/2009
2007,10/12/2009,41246,$ 110.58,VYTMY,6,10/12/2009
2251,7/1/2010,41246,$ 117.02,W87F8,4,7/1/2010
2388,18/1/2010,41246,$ 45.59,AT2XP,15,18/1/2010
2481,25/1/2010,41246,$ 37.12,5AB2U,15,25/1/2010
2564,29/1/2010,41246,$ 46.62,VBP23,15,29/1/2010
2719,8/2/2010,41246,$ 91.40,R3ZYN,15,8/2/2010
2929,19/2/2010,41246,$ 85.35,ATZAF,15,19/2/2010
3040,26/2/2010,41246,$ 140.75,RDPL6,15,26/2/2010
3127,3/3/2010,41246,$ 103.14,8DBSW,11,3/3/2010
3215,8/3/2010,41246,$ 73.45,B2ZAR,15,8/3/2010
964,28/7/2009,42270,$ 40.62,USC4J,5,31/7/2009
1006,4/8/2009,42270,$ 34.22,KKL97,5,7/8/2009
1049,12/8/2009,42270,$ 45.90,2W3CC,5,14/8/2009
1093,20/8/2009,42270,$ 39.15,XSH8M,5,21/8/2009
1138,27/8/2009,42270,$ 62.73,2JDCW,5,28/8/2009
1181,3/9/2009,42270,$ 76.77,V984P,5,4/9/2009
1223,10/9/2009,42270,$ 66.30,QKG5R,5,11/9/2009
1265,17/9/2009,42270,$ 90.07,FRHRU,5,18/9/2009
1348,1/10/2009,42270,$ 109.91,56DUN,5,2/10/2009
1385,8/10/2009,42270,$ 57.36,V4C4N,5,9/10/2009
1433,15/10/2009,42270,$ 67.88,EQF4N,5,16/10/2009
1561,29/10/2009,42270,$ 79.98,RZXK7,5,30/10/2009
1625,5/11/2009,42270,$ 91.62,PTQJU,5,6/11/2009
1758,13/11/2009,42270,$ 73.90,2YZS3,5,13/11/2009
2011,10/12/2009,42270,$ 41.10,FUV5S,5,11/12/2009
2084,17/12/2009,42270,$ 84.62,HUGTT,5,18/12/2009
2217,4/1/2010,42270,$ 45.73,EPBGA,4,6/1/2010
2342,13/1/2010,42270,$ 64.75,S2BWH,5,15/1/2010
2652,3/2/2010,42270,$ 120.99,MYCKR,5,5/2/2010
2793,11/2/2010,42270,$ 83.31,6YX3Z,5,12/2/2010
3033,25/2/2010,42270,$ 75.38,2K9H3,5,26/2/2010
3155,4/3/2010,42270,$ 32.86,KBJ8U,5,5/3/2010
966,29/7/2009,42704,$ 10.05,Z3KWX,4,4/8/2009
968,29/7/2009,42890,$ 19.79,YUVUR,6,30/7/2009
1013,6/8/2009,42890,$ 42.58,QNXLH,6,6/8/2009
1137,27/8/2009,42890,$ 39.43,Q2ADN,6,27/8/2009
1173,3/9/2009,42890,$ 14.41,PZDTQ,6,3/9/2009
1251,16/9/2009,42890,$ 31.02,7YFRT,5,18/9/2009
970,29/7/2009,42964,$ 12.94,PG6WX,5,31/7/2009
998,3/8/2009,43317,$ 114.19,D6G6T,4,4/8/2009
973,29/7/2009,43350,$ 27.35,VEZ3K,6,30/7/2009
1009,5/8/2009,43350,$ 37.46,AEJJZ,6,6/8/2009
1134,27/8/2009,43350,$ 25.06,3JW5T,6,27/8/2009
1180,3/9/2009,43350,$ 24.51,9VDHM,6,3/9/2009
1255,17/9/2009,43350,$ 66.73,HWEDZ,6,17/9/2009
1256,17/9/2009,43350,$ 7.01,XV3VK,6,17/9/2009
1302,24/9/2009,43350,$ 34.12,EM7TK,6,24/9/2009
993,31/7/2009,43937,$ 82.35,JCWXZ,3,4/8/2009
2141,28/12/2009,43937,$ 37.92,BVMET,18,28/12/2009
2554,29/1/2010,43937,$ 35.29,TQHJU,5,29/1/2010
994,1/8/2009,44291,$ 2.93,DWNBJ,4,4/8/2009
2456,24/1/2010,44991,$ 72.06,LTW84,15,25/1/2010
1024,7/8/2009,45389,$ 83.31,C5LGZ,5,7/8/2009
2307,11/1/2010,45389,$ 33.17,9AZ4S,7,14/1/2010
1020,6/8/2009,45949,$ 87.79,3QVW5,4,11/8/2009
1045,11/8/2009,45949,$ 105.54,QYCDW,4,13/8/2009
1079,19/8/2009,45949,$ 138.82,SJ387,4,20/8/2009
1129,26/8/2009,45949,$ 100.31,3V9UW,4,27/8/2009
1170,2/9/2009,45949,$ 58.60,VULYS,4,3/9/2009
1221,10/9/2009,45949,$ 110.60,E6VRU,4,10/9/2009
1253,16/9/2009,45949,$ 96.86,9UAAN,4,17/9/2009
1304,24/9/2009,45949,$ 120.86,QJ4W4,4,24/9/2009
1404,12/10/2009,45949,$ 106.18,5RG7R,4,13/10/2009
1451,19/10/2009,45949,$ 137.44,8XWUW,4,20/10/2009
1524,26/10/2009,45949,$ 104.37,TYEQZ,4,27/10/2009
1610,4/11/2009,45949,$ 165.96,USAPL,4,5/11/2009
1646,10/11/2009,45949,$ 81.31,P3DFY,4,10/11/2009
1871,23/11/2009,45949,$ 170.98,5FUS7,4,24/11/2009
1901,30/11/2009,45949,$ 136.32,YPFNJ,4,1/12/2009
1994,8/12/2009,45949,$ 129.12,CJGJY,4,8/12/2009
2054,15/12/2009,45949,$ 159.53,VB8LV,4,15/12/2009
2120,22/12/2009,45949,$ 175.24,6BW7W,4,22/12/2009
2162,29/12/2009,45949,$ 170.36,EYJFS,4,29/12/2009
2235,5/1/2010,45949,$ 90.71,5WXLP,4,6/1/2010
2314,11/1/2010,45949,$ 123.28,ETP2L,4,12/1/2010
2404,19/1/2010,45949,$ 155.42,B3YAS,4,19/1/2010
2501,26/1/2010,45949,$ 107.79,KQBRJ,4,26/1/2010
2623,2/2/2010,45949,$ 141.73,SBGXL,4,2/2/2010
2762,10/2/2010,45949,$ 221.32,QEXRB,4,10/2/2010
2841,15/2/2010,45949,$ 101.34,JM59W,4,15/2/2010
2984,22/2/2010,45949,$ 137.59,4.50E+63,4,23/2/2010
3098,1/3/2010,45949,$ 107.93,QJQ7T,4,2/3/2010
3209,8/3/2010,45949,$ 81.43,9ZBZ2,4,8/3/2010
1032,10/8/2009,46256,$ 45.39,7YX3P,3,11/8/2009
1062,17/8/2009,46256,$ 28.95,7HL3Q,3,18/8/2009
1109,25/8/2009,46256,$ 33.98,7MPDN,3,25/8/2009
1157,1/9/2009,46256,$ 30.27,ESBKW,3,1/9/2009
1206,8/9/2009,46256,$ 39.08,9N3PQ,3,8/9/2009
1286,22/9/2009,46256,$ 29.20,T82E6,3,22/9/2009
1330,29/9/2009,46256,$ 36.96,CQ5SF,7,29/9/2009
1461,20/10/2009,46256,$ 22.92,ELP38,7,20/10/2009
1530,27/10/2009,46256,$ 27.31,E82L9,7,27/10/2009
1911,1/12/2009,46256,$ 22.59,95H4F,7,1/12/2009
1019,6/8/2009,46297,$ 61.84,GE9LT,5,7/8/2009
1236,11/9/2009,46297,$ 38.95,NNLMJ,5,11/9/2009
1237,11/9/2009,46297,$ 1.54,VU89S,5,11/9/2009
1025,7/8/2009,46321,$ 20.33,QSBGL,5,7/8/2009
1230,11/9/2009,46321,$ 36.49,VAS39,5,11/9/2009
1268,18/9/2009,46321,$ 38.05,3Y4ZG,5,18/9/2009
1777,15/11/2009,46321,$ 48.76,WYUQQ,5,20/11/2009
1027,7/8/2009,46370,$ 39.87,AAHYC,4,11/8/2009
1028,7/8/2009,46548,$ 91.68,DMKHB,3,11/8/2009
1084,19/8/2009,47415,$ 22.18,W9GCY,6,20/8/2009
1046,12/8/2009,48039,$ 16.54,ZKF8P,6,13/8/2009
1088,20/8/2009,48039,$ 21.52,LCT7G,6,20/8/2009
1731,11/11/2009,48426,$ 3.76,2KS75,15,16/11/2009
1057,14/8/2009,49086,$ 41.68,ELL8Z,5,14/8/2009
1073,18/8/2009,50065,$ 75.91,2CCD9,4,18/8/2009
1063,17/8/2009,50406,$ 112.41,U999P,4,18/8/2009
1141,27/8/2009,50406,$ 109.84,4LNA5,5,28/8/2009
1278,21/9/2009,50406,$ 145.85,SPR5R,4,22/9/2009
1213,8/9/2009,50451,$ 32.92,TQLQP,5,11/9/2009
1215,9/9/2009,50451,$ 6.95,PVENR,5,11/9/2009
1317,25/9/2009,50451,$ 25.09,AHEVS,5,25/9/2009
1387,8/10/2009,50451,$ 29.88,Q4AWK,5,9/10/2009
1812,17/11/2009,50451,$ 30.82,2NG4E,9,18/11/2009
2560,29/1/2010,50451,$ 37.29,DCLXL,5,29/1/2010
1101,23/8/2009,51374,$ 34.20,8MGAH,3,25/8/2009
1198,7/9/2009,51374,$ 37.67,6R7N5,3,8/9/2009
1283,22/9/2009,51374,$ 33.46,TZV3D,3,22/9/2009
1284,22/9/2009,51374,$ 12.60,FWY33,3,22/9/2009
1102,23/8/2009,53025,$ 28.40,FY5CL,6,27/8/2009
1105,24/8/2009,53420,$ 19.39,NEMMG,3,25/8/2009
1116,25/8/2009,53420,$ 26.78,QTZGJ,3,25/8/2009
2285,10/1/2010,53420,$ 47.79,U2ZCE,18,11/1/2010
2457,24/1/2010,53420,$ 20.49,NA3PC,18,25/1/2010
1122,25/8/2009,54175,$ 56.78,84EWV,6,27/8/2009
1124,26/8/2009,54175,$ 19.15,YR2LN,6,27/8/2009
1166,1/9/2009,54175,$ 64.07,8HSZG,6,3/9/2009
1203,7/9/2009,54175,$ 91.98,M6LV6,6,10/9/2009
1847,21/11/2009,54551,$ 65.18,HWCRT,4,24/11/2009
1850,21/11/2009,54551,$ 23.58,WUYGU,4,24/11/2009
1128,26/8/2009,54885,$ 29.00,JCDCL,4,27/8/2009
1130,26/8/2009,54930,$ 21.14,JQMLG,6,27/8/2009
2949,21/2/2010,55829,$ 36.41,C6MHN,18,22/2/2010
3077,28/2/2010,55829,$ 29.56,GPDUG,18,1/3/2010
3197,7/3/2010,55829,$ 18.33,AC5AZ,18,8/3/2010
1142,27/8/2009,56227,$ 29.36,9SFEJ,5,28/8/2009
1159,1/9/2009,58238,$ 24.95,NZXEP,3,1/9/2009
1244,15/9/2009,58238,$ 15.63,FLMRV,3,15/9/2009
1471,20/10/2009,58238,$ 39.60,4UFHY,9,21/10/2009
1601,4/11/2009,58238,$ 65.42,MD8LU,9,4/11/2009
1816,18/11/2009,58238,$ 24.77,MDMT3,9,18/11/2009
2327,12/1/2010,58238,$ 30.05,K9E9B,9,13/1/2010
1155,31/8/2009,59066,$ 57.21,BX9NZ,3,1/9/2009
1350,1/10/2009,59066,$ 54.21,NYM6D,5,2/10/2009
2363,15/1/2010,59066,$ 92.36,FAFNK,5,15/1/2010
2543,28/1/2010,59066,$ 82.96,77EZ6,5,29/1/2010
2795,11/2/2010,59066,$ 77.31,6UF4Q,5,12/2/2010
2924,19/2/2010,59066,$ 153.57,CZPDM,5,19/2/2010
1165,1/9/2009,59561,$ 45.74,3VUZZ,6,3/9/2009
2568,29/1/2010,59561,$ 51.96,38N6U,15,29/1/2010
1817,18/11/2009,59575,$ 15.45,TZ74L,9,18/11/2009
1539,27/10/2009,59579,$ 38.51,72YQE,9,28/10/2009
1713,11/11/2009,59579,$ 27.92,Q2JMY,15,13/11/2009
2365,15/1/2010,59579,$ 28.26,B4JSS,15,15/1/2010
2644,3/2/2010,59579,$ 30.55,UP2L3,9,3/2/2010
1183,3/9/2009,61089,$ 92.28,R5JG6,5,4/9/2009
2540,28/1/2010,61089,$ 184.28,Q6S94,5,29/1/2010
1212,8/9/2009,61628,$ 35.42,EE6J2,3,8/9/2009
1282,22/9/2009,61628,$ 46.92,ZXN8E,3,22/9/2009
1356,2/10/2009,61628,$ 59.01,TKERG,5,2/10/2009
1370,6/10/2009,61628,$ 22.98,6LG6K,3,6/10/2009
1394,9/10/2009,61628,$ 29.56,LHKFR,5,9/10/2009
1414,13/10/2009,61628,$ 28.90,6FYA7,3,13/10/2009
1442,16/10/2009,61628,$ 23.42,TWUR5,5,16/10/2009
1473,21/10/2009,61628,$ 21.11,TDLG7,11,21/10/2009
1544,28/10/2009,61628,$ 40.90,D2J9C,11,28/10/2009
1604,4/11/2009,61628,$ 18.14,H5AN3,11,4/11/2009
1746,12/11/2009,61628,$ 43.68,C9G8F,6,12/11/2009
1879,25/11/2009,61628,$ 48.90,EEDKE,11,25/11/2009
1956,6/12/2009,61628,$ 49.48,KUENR,18,7/12/2009
2034,13/12/2009,61628,$ 27.32,AVC8J,18,14/12/2009
2092,18/12/2009,61628,$ 34.43,BWAVK,5,18/12/2009
2186,31/12/2009,61628,$ 52.30,DL39W,6,31/12/2009
2266,8/1/2010,61628,$ 25.61,YB3AL,5,8/1/2010
2425,20/1/2010,61628,$ 51.17,LQY43,6,21/1/2010
2659,3/2/2010,61628,$ 20.08,JJXB2,6,4/2/2010
2785,11/2/2010,61628,$ 72.78,SRY7E,5,12/2/2010
2931,19/2/2010,61628,$ 44.31,KPJAR,5,19/2/2010
3151,4/3/2010,61628,$ 46.15,A6ZZU,6,4/3/2010
1848,21/11/2009,63469,$ 59.98,KZAV8,7,24/11/2009
1217,9/9/2009,65466,$ 9.48,MLWCR,6,10/9/2009
1232,11/9/2009,65502,$ 36.15,QM7HK,5,11/9/2009
1270,18/9/2009,65502,$ 20.68,Y5UV4,5,18/9/2009
1358,2/10/2009,65502,$ 55.47,ZKN3E,5,2/10/2009
1508,23/10/2009,65502,$ 35.88,PCW5V,5,23/10/2009
2745,9/2/2010,65502,$ 49.78,XKLB8,9,10/2/2010
2903,18/2/2010,65502,$ 30.86,R67F3,6,18/2/2010
3004,24/2/2010,65502,$ 14.37,MNVCT,9,24/2/2010
3149,4/3/2010,65502,$ 31.14,ZQ22D,6,4/3/2010
1327,29/9/2009,66363,$ 38.36,MW2VC,7,29/9/2009
1367,6/10/2009,66363,$ 32.36,SPAPX,7,6/10/2009
1410,13/10/2009,66363,$ 5.03,PKW5Z,7,13/10/2009
1463,20/10/2009,66363,$ 32.43,QSABD,7,20/10/2009
1534,27/10/2009,66363,$ 34.92,VFMGP,7,27/10/2009
1540,27/10/2009,66363,$ 6.73,X3CY8,5,30/10/2009
1589,3/11/2009,66363,$ 36.15,THV9W,7,3/11/2009
1651,10/11/2009,66363,$ 47.91,BKMUA,7,10/11/2009
1653,10/11/2009,66363,$ 40.72,%%1653,7,10/11/2009
1801,17/11/2009,66363,$ 45.15,VYESM,7,17/11/2009
1863,23/11/2009,66363,$ 8.49,YARCF,9,25/11/2009
1892,30/11/2009,66363,$ 39.70,W22SC,15,30/11/2009
1997,9/12/2009,66363,$ 42.82,WLAPS,9,9/12/2009
2055,15/12/2009,66363,$ 45.24,UZKHV,7,15/12/2009
2161,29/12/2009,66363,$ 38.79,WQSDE,7,29/12/2009
2316,12/1/2010,66363,$ 37.10,V34AM,7,12/1/2010
2415,20/1/2010,66363,$ 33.43,STAPA,9,20/1/2010
2498,26/1/2010,66363,$ 34.75,ESE53,7,26/1/2010
